Timestamp	Reference Point	Device Address	Device Name	RSSI
2025-05-13 14:13:03	RS48	2C:CF:67:C8:DD:EA	2C-CF-67-C8-DD-EA	-61
2025-05-13 14:13:03	RS48	2C:CF:67:C8:DD:AB	2C-CF-67-C8-DD-AB	-62
2025-05-13 14:13:04	RS48	2C:CF:67:C8:DD:D0	2C-CF-67-C8-DD-D0	-65
2025-05-13 14:13:04	RS48	2C:CF:67:C8:DD:AB	2C-CF-67-C8-DD-AB	-58
2025-05-13 14:13:04	RS48	2C:CF:67:8C:3F:46	2C-CF-67-8C-3F-46	-55
2025-05-13 14:13:05	RS48	2C:CF:67:C8:DD:D0	2C-CF-67-C8-DD-D0	-67
2025-05-13 14:13:05	RS48	2C:CF:67:C8:DD:EA	2C-CF-67-C8-DD-EA	-57
2025-05-13 14:13:05	RS48	2C:CF:67:8C:3F:46	2C-CF-67-8C-3F-46	-62
2025-05-13 14:13:06	RS48	2C:CF:67:C8:DD:D0	2C-CF-67-C8-DD-D0	-71
2025-05-13 14:13:07	RS48	2C:CF:67:8C:3F:46	2C-CF-67-8C-3F-46	-56
2025-05-13 14:13:08	RS48	2C:CF:67:C8:DD:EA	2C-CF-67-C8-DD-EA	-56
2025-05-13 14:13:08	RS48	2C:CF:67:8C:3F:46	2C-CF-67-8C-3F-46	-56
2025-05-13 14:13:09	RS48	2C:CF:67:C8:DD:D0	2C-CF-67-C8-DD-D0	-70
2025-05-13 14:13:09	RS48	2C:CF:67:C8:DD:EA	2C-CF-67-C8-DD-EA	-55
2025-05-13 14:13:09	RS48	2C:CF:67:C8:DD:AB	2C-CF-67-C8-DD-AB	-60
2025-05-13 14:13:10	RS48	2C:CF:67:C8:DD:D0	2C-CF-67-C8-DD-D0	-71
2025-05-13 14:13:10	RS48	2C:CF:67:C8:DD:AB	2C-CF-67-C8-DD-AB	-59
2025-05-13 14:13:11	RS48	2C:CF:67:8C:3F:46	2C-CF-67-8C-3F-46	-63
2025-05-13 14:13:11	RS48	2C:CF:67:C8:DD:D0	2C-CF-67-C8-DD-D0	-67
2025-05-13 14:13:12	RS48	2C:CF:67:C8:DD:AB	2C-CF-67-C8-DD-AB	-59
2025-05-13 14:13:13	RS48	2C:CF:67:C8:DD:D0	2C-CF-67-C8-DD-D0	-67
2025-05-13 14:13:13	RS48	2C:CF:67:C8:DD:EA	2C-CF-67-C8-DD-EA	-54
2025-05-13 14:13:14	RS48	2C:CF:67:C8:DD:EA	2C-CF-67-C8-DD-EA	-55
2025-05-13 14:13:14	RS48	2C:CF:67:C8:DD:AB	2C-CF-67-C8-DD-AB	-62
2025-05-13 14:13:15	RS48	2C:CF:67:C8:DD:D0	2C-CF-67-C8-DD-D0	-76
2025-05-13 14:13:15	RS48	2C:CF:67:C8:DD:EA	2C-CF-67-C8-DD-EA	-58
2025-05-13 14:13:16	RS48	2C:CF:67:8C:3F:46	2C-CF-67-8C-3F-46	-55
2025-05-13 14:13:16	RS48	2C:CF:67:C8:DD:D0	2C-CF-67-C8-DD-D0	-71
2025-05-13 14:13:17	RS48	2C:CF:67:C8:DD:EA	2C-CF-67-C8-DD-EA	-53
2025-05-13 14:13:17	RS48	2C:CF:67:C8:DD:AB	2C-CF-67-C8-DD-AB	-60
2025-05-13 14:13:17	RS48	2C:CF:67:8C:3F:46	2C-CF-67-8C-3F-46	-55
2025-05-13 14:13:18	RS48	2C:CF:67:C8:DD:D0	2C-CF-67-C8-DD-D0	-70
2025-05-13 14:13:18	RS48	2C:CF:67:C8:DD:AB	2C-CF-67-C8-DD-AB	-60
2025-05-13 14:13:18	RS48	2C:CF:67:8C:3F:46	2C-CF-67-8C-3F-46	-64
2025-05-13 14:13:19	RS48	2C:CF:67:C8:DD:AB	2C-CF-67-C8-DD-AB	-57
2025-05-13 14:13:20	RS48	2C:CF:67:8C:3F:46	2C-CF-67-8C-3F-46	-54
2025-05-13 14:13:21	RS48	2C:CF:67:C8:DD:AB	2C-CF-67-C8-DD-AB	-62
2025-05-13 14:13:22	RS48	2C:CF:67:C8:DD:D0	2C-CF-67-C8-DD-D0	-80
2025-05-13 14:13:22	RS48	2C:CF:67:C8:DD:AB	2C-CF-67-C8-DD-AB	-64
2025-05-13 14:13:22	RS48	2C:CF:67:8C:3F:46	2C-CF-67-8C-3F-46	-64
2025-05-13 14:13:23	RS48	2C:CF:67:8C:3F:46	2C-CF-67-8C-3F-46	-64
2025-05-13 14:13:24	RS48	2C:CF:67:C8:DD:EA	2C-CF-67-C8-DD-EA	-58
2025-05-13 14:13:25	RS48	2C:CF:67:C8:DD:AB	2C-CF-67-C8-DD-AB	-56
2025-05-13 14:13:25	RS48	2C:CF:67:8C:3F:46	2C-CF-67-8C-3F-46	-55
2025-05-13 14:13:26	RS48	2C:CF:67:C8:DD:EA	2C-CF-67-C8-DD-EA	-60
2025-05-13 14:13:26	RS48	2C:CF:67:C8:DD:AB	2C-CF-67-C8-DD-AB	-56
2025-05-13 14:13:27	RS48	2C:CF:67:C8:DD:D0	2C-CF-67-C8-DD-D0	-76
2025-05-13 14:13:27	RS48	2C:CF:67:C8:DD:EA	2C-CF-67-C8-DD-EA	-57
2025-05-13 14:13:27	RS48	2C:CF:67:C8:DD:AB	2C-CF-67-C8-DD-AB	-56
2025-05-13 14:13:27	RS48	2C:CF:67:8C:3F:46	2C-CF-67-8C-3F-46	-57
2025-05-13 14:13:28	RS48	2C:CF:67:C8:DD:AB	2C-CF-67-C8-DD-AB	-57
2025-05-13 14:13:28	RS48	2C:CF:67:8C:3F:46	2C-CF-67-8C-3F-46	-57
2025-05-13 14:13:30	RS48	2C:CF:67:C8:DD:EA	2C-CF-67-C8-DD-EA	-59
2025-05-13 14:13:30	RS48	2C:CF:67:C8:DD:AB	2C-CF-67-C8-DD-AB	-63
2025-05-13 14:13:31	RS48	2C:CF:67:C8:DD:EA	2C-CF-67-C8-DD-EA	-58
2025-05-13 14:13:31	RS48	2C:CF:67:C8:DD:AB	2C-CF-67-C8-DD-AB	-63
2025-05-13 14:13:31	RS48	2C:CF:67:8C:3F:46	2C-CF-67-8C-3F-46	-54
2025-05-13 14:13:32	RS48	2C:CF:67:C8:DD:EA	2C-CF-67-C8-DD-EA	-56
