Timestamp	Reference Point	Device Address	Device Name	RSSI
2025-05-13 14:02:34	RS36	2C:CF:67:C8:DD:D0	2C-CF-67-C8-DD-D0	-56
2025-05-13 14:02:35	RS36	2C:CF:67:C8:DD:EA	2C-CF-67-C8-DD-EA	-69
2025-05-13 14:02:35	RS36	2C:CF:67:8C:3F:46	2C-CF-67-8C-3F-46	-68
2025-05-13 14:02:36	RS36	2C:CF:67:C8:DD:D0	2C-CF-67-C8-DD-D0	-62
2025-05-13 14:02:36	RS36	2C:CF:67:8C:3F:46	2C-CF-67-8C-3F-46	-62
2025-05-13 14:02:37	RS36	2C:CF:67:C8:DD:D0	2C-CF-67-C8-DD-D0	-61
2025-05-13 14:02:37	RS36	2C:CF:67:C8:DD:EA	2C-CF-67-C8-DD-EA	-57
2025-05-13 14:02:37	RS36	2C:CF:67:C8:DD:AB	2C-CF-67-C8-DD-AB	-61
2025-05-13 14:02:37	RS36	2C:CF:67:8C:3F:46	2C-CF-67-8C-3F-46	-64
2025-05-13 14:02:38	RS36	2C:CF:67:C8:DD:D0	2C-CF-67-C8-DD-D0	-67
2025-05-13 14:02:38	RS36	2C:CF:67:C8:DD:EA	2C-CF-67-C8-DD-EA	-67
2025-05-13 14:02:39	RS36	2C:CF:67:8C:3F:46	2C-CF-67-8C-3F-46	-68
2025-05-13 14:02:39	RS36	2C:CF:67:C8:DD:D0	2C-CF-67-C8-DD-D0	-64
2025-05-13 14:02:40	RS36	2C:CF:67:C8:DD:EA	2C-CF-67-C8-DD-EA	-64
2025-05-13 14:02:40	RS36	2C:CF:67:8C:3F:46	2C-CF-67-8C-3F-46	-79
2025-05-13 14:02:41	RS36	2C:CF:67:C8:DD:D0	2C-CF-67-C8-DD-D0	-67
2025-05-13 14:02:41	RS36	2C:CF:67:C8:DD:EA	2C-CF-67-C8-DD-EA	-53
2025-05-13 14:02:41	RS36	2C:CF:67:8C:3F:46	2C-CF-67-8C-3F-46	-59
2025-05-13 14:02:42	RS36	2C:CF:67:C8:DD:D0	2C-CF-67-C8-DD-D0	-67
2025-05-13 14:02:42	RS36	2C:CF:67:C8:DD:EA	2C-CF-67-C8-DD-EA	-51
2025-05-13 14:02:43	RS36	2C:CF:67:C8:DD:EA	2C-CF-67-C8-DD-EA	-48
2025-05-13 14:02:44	RS36	2C:CF:67:C8:DD:D0	2C-CF-67-C8-DD-D0	-60
