Timestamp	Reference Point	Device Address	Device Name	RSSI
2025-05-13 13:48:11	RS18	2C:CF:67:C8:DD:EA	2C-CF-67-C8-DD-EA	-74
2025-05-13 13:48:11	RS18	2C:CF:67:C8:DD:AB	2C-CF-67-C8-DD-AB	-54
2025-05-13 13:48:12	RS18	2C:CF:67:C8:DD:AB	2C-CF-67-C8-DD-AB	-54
2025-05-13 13:48:12	RS18	2C:CF:67:8C:3F:46	2C-CF-67-8C-3F-46	-62
2025-05-13 13:48:13	RS18	2C:CF:67:C8:DD:EA	2C-CF-67-C8-DD-EA	-69
2025-05-13 13:48:13	RS18	2C:CF:67:C8:DD:AB	2C-CF-67-C8-DD-AB	-55
2025-05-13 13:48:14	RS18	2C:CF:67:C8:DD:D0	2C-CF-67-C8-DD-D0	-70
2025-05-13 13:48:14	RS18	2C:CF:67:C8:DD:EA	2C-CF-67-C8-DD-EA	-58
2025-05-13 13:48:14	RS18	2C:CF:67:C8:DD:AB	2C-CF-67-C8-DD-AB	-59
2025-05-13 13:48:15	RS18	2C:CF:67:C8:DD:D0	2C-CF-67-C8-DD-D0	-69
2025-05-13 13:48:16	RS18	2C:CF:67:C8:DD:AB	2C-CF-67-C8-DD-AB	-54
2025-05-13 13:48:16	RS18	2C:CF:67:8C:3F:46	2C-CF-67-8C-3F-46	-61
2025-05-13 13:48:17	RS18	2C:CF:67:C8:DD:EA	2C-CF-67-C8-DD-EA	-56
2025-05-13 13:48:18	RS18	2C:CF:67:C8:DD:D0	2C-CF-67-C8-DD-D0	-66
2025-05-13 13:48:18	RS18	2C:CF:67:C8:DD:EA	2C-CF-67-C8-DD-EA	-58
2025-05-13 13:48:18	RS18	2C:CF:67:C8:DD:AB	2C-CF-67-C8-DD-AB	-54
2025-05-13 13:48:19	RS18	2C:CF:67:C8:DD:D0	2C-CF-67-C8-DD-D0	-65
2025-05-13 13:48:19	RS18	2C:CF:67:C8:DD:EA	2C-CF-67-C8-DD-EA	-56
2025-05-13 13:48:20	RS18	2C:CF:67:C8:DD:AB	2C-CF-67-C8-DD-AB	-53
2025-05-13 13:48:20	RS18	2C:CF:67:8C:3F:46	2C-CF-67-8C-3F-46	-71
2025-05-13 13:48:21	RS18	2C:CF:67:C8:DD:D0	2C-CF-67-C8-DD-D0	-70
2025-05-13 13:48:21	RS18	2C:CF:67:8C:3F:46	2C-CF-67-8C-3F-46	-71
2025-05-13 13:48:22	RS18	2C:CF:67:C8:DD:D0	2C-CF-67-C8-DD-D0	-69
2025-05-13 13:48:22	RS18	2C:CF:67:C8:DD:EA	2C-CF-67-C8-DD-EA	-64
2025-05-13 13:48:23	RS18	2C:CF:67:C8:DD:D0	2C-CF-67-C8-DD-D0	-71
2025-05-13 13:48:23	RS18	2C:CF:67:C8:DD:EA	2C-CF-67-C8-DD-EA	-58
