Timestamp	Reference Point	Device Address	Device Name	RSSI
2025-05-13 13:52:29	RS24	2C:CF:67:C8:DD:D0	2C-CF-67-C8-DD-D0	-54
2025-05-13 13:52:29	RS24	2C:CF:67:C8:DD:EA	2C-CF-67-C8-DD-EA	-60
2025-05-13 13:52:30	RS24	2C:CF:67:8C:3F:46	2C-CF-67-8C-3F-46	-60
2025-05-13 13:52:31	RS24	2C:CF:67:C8:DD:EA	2C-CF-67-C8-DD-EA	-60
2025-05-13 13:52:32	RS24	2C:CF:67:C8:DD:D0	2C-CF-67-C8-DD-D0	-54
2025-05-13 13:52:32	RS24	2C:CF:67:C8:DD:EA	2C-CF-67-C8-DD-EA	-59
2025-05-13 13:52:32	RS24	2C:CF:67:C8:DD:AB	2C-CF-67-C8-DD-AB	-55
2025-05-13 13:52:33	RS24	2C:CF:67:C8:DD:EA	2C-CF-67-C8-DD-EA	-56
2025-05-13 13:52:33	RS24	2C:CF:67:C8:DD:AB	2C-CF-67-C8-DD-AB	-53
2025-05-13 13:52:34	RS24	2C:CF:67:C8:DD:D0	2C-CF-67-C8-DD-D0	-75
2025-05-13 13:52:36	RS24	2C:CF:67:C8:DD:D0	2C-CF-67-C8-DD-D0	-53
2025-05-13 13:52:36	RS24	2C:CF:67:C8:DD:AB	2C-CF-67-C8-DD-AB	-53
2025-05-13 13:52:36	RS24	2C:CF:67:8C:3F:46	2C-CF-67-8C-3F-46	-63
2025-05-13 13:52:37	RS24	2C:CF:67:C8:DD:D0	2C-CF-67-C8-DD-D0	-52
2025-05-13 13:52:37	RS24	2C:CF:67:C8:DD:EA	2C-CF-67-C8-DD-EA	-59
2025-05-13 13:52:37	RS24	2C:CF:67:8C:3F:46	2C-CF-67-8C-3F-46	-71
2025-05-13 13:52:38	RS24	2C:CF:67:C8:DD:D0	2C-CF-67-C8-DD-D0	-53
2025-05-13 13:52:38	RS24	2C:CF:67:C8:DD:EA	2C-CF-67-C8-DD-EA	-60
2025-05-13 13:52:39	RS24	2C:CF:67:C8:DD:AB	2C-CF-67-C8-DD-AB	-53
2025-05-13 13:52:39	RS24	2C:CF:67:C8:DD:D0	2C-CF-67-C8-DD-D0	-75
2025-05-13 13:52:40	RS24	2C:CF:67:C8:DD:EA	2C-CF-67-C8-DD-EA	-55
2025-05-13 13:52:40	RS24	2C:CF:67:C8:DD:AB	2C-CF-67-C8-DD-AB	-53
2025-05-13 13:52:40	RS24	2C:CF:67:8C:3F:46	2C-CF-67-8C-3F-46	-65
2025-05-13 13:52:41	RS24	2C:CF:67:C8:DD:EA	2C-CF-67-C8-DD-EA	-60
2025-05-13 13:52:42	RS24	2C:CF:67:C8:DD:D0	2C-CF-67-C8-DD-D0	-53
2025-05-13 13:52:42	RS24	2C:CF:67:C8:DD:AB	2C-CF-67-C8-DD-AB	-53
2025-05-13 13:52:42	RS24	2C:CF:67:8C:3F:46	2C-CF-67-8C-3F-46	-66
2025-05-13 13:52:43	RS24	2C:CF:67:C8:DD:D0	2C-CF-67-C8-DD-D0	-53
2025-05-13 13:52:44	RS24	2C:CF:67:8C:3F:46	2C-CF-67-8C-3F-46	-69
2025-05-13 13:52:45	RS24	2C:CF:67:C8:DD:EA	2C-CF-67-C8-DD-EA	-60
2025-05-13 13:52:45	RS24	2C:CF:67:8C:3F:46	2C-CF-67-8C-3F-46	-66
2025-05-13 13:52:46	RS24	2C:CF:67:C8:DD:D0	2C-CF-67-C8-DD-D0	-53
2025-05-13 13:52:46	RS24	2C:CF:67:C8:DD:EA	2C-CF-67-C8-DD-EA	-55
2025-05-13 13:52:46	RS24	2C:CF:67:C8:DD:AB	2C-CF-67-C8-DD-AB	-56
2025-05-13 13:52:46	RS24	2C:CF:67:8C:3F:46	2C-CF-67-8C-3F-46	-70
2025-05-13 13:52:47	RS24	2C:CF:67:C8:DD:D0	2C-CF-67-C8-DD-D0	-52
2025-05-13 13:52:47	RS24	2C:CF:67:C8:DD:EA	2C-CF-67-C8-DD-EA	-56
2025-05-13 13:52:49	RS24	2C:CF:67:C8:DD:EA	2C-CF-67-C8-DD-EA	-60
2025-05-13 13:52:49	RS24	2C:CF:67:C8:DD:AB	2C-CF-67-C8-DD-AB	-57
2025-05-13 13:52:49	RS24	2C:CF:67:8C:3F:46	2C-CF-67-8C-3F-46	-69
2025-05-13 13:52:50	RS24	2C:CF:67:C8:DD:D0	2C-CF-67-C8-DD-D0	-53
2025-05-13 13:52:50	RS24	2C:CF:67:C8:DD:AB	2C-CF-67-C8-DD-AB	-56
2025-05-13 13:52:51	RS24	2C:CF:67:8C:3F:46	2C-CF-67-8C-3F-46	-70
2025-05-13 13:52:52	RS24	2C:CF:67:C8:DD:D0	2C-CF-67-C8-DD-D0	-52
2025-05-13 13:52:53	RS24	2C:CF:67:C8:DD:AB	2C-CF-67-C8-DD-AB	-52
2025-05-13 13:52:53	RS24	2C:CF:67:8C:3F:46	2C-CF-67-8C-3F-46	-69
2025-05-13 13:52:54	RS24	2C:CF:67:C8:DD:EA	2C-CF-67-C8-DD-EA	-61
2025-05-13 13:52:54	RS24	2C:CF:67:8C:3F:46	2C-CF-67-8C-3F-46	-58
2025-05-13 13:52:55	RS24	2C:CF:67:C8:DD:D0	2C-CF-67-C8-DD-D0	-54
2025-05-13 13:52:55	RS24	2C:CF:67:C8:DD:EA	2C-CF-67-C8-DD-EA	-56
2025-05-13 13:52:55	RS24	2C:CF:67:C8:DD:AB	2C-CF-67-C8-DD-AB	-56
2025-05-13 13:52:56	RS24	2C:CF:67:C8:DD:D0	2C-CF-67-C8-DD-D0	-53
2025-05-13 13:52:57	RS24	2C:CF:67:C8:DD:D0	2C-CF-67-C8-DD-D0	-53
2025-05-13 13:52:58	RS24	2C:CF:67:C8:DD:AB	2C-CF-67-C8-DD-AB	-55
2025-05-13 13:52:58	RS24	2C:CF:67:8C:3F:46	2C-CF-67-8C-3F-46	-69
2025-05-13 13:52:59	RS24	2C:CF:67:C8:DD:D0	2C-CF-67-C8-DD-D0	-71
