Timestamp	Reference Point	Device Address	Device Name	RSSI
2025-05-13 13:45:42	RS15	2C:CF:67:C8:DD:D0	2C-CF-67-C8-DD-D0	-54
2025-05-13 13:45:42	RS15	2C:CF:67:C8:DD:EA	2C-CF-67-C8-DD-EA	-69
2025-05-13 13:45:42	RS15	2C:CF:67:8C:3F:46	2C-CF-67-8C-3F-46	-69
2025-05-13 13:45:43	RS15	2C:CF:67:C8:DD:D0	2C-CF-67-C8-DD-D0	-61
2025-05-13 13:45:44	RS15	2C:CF:67:C8:DD:EA	2C-CF-67-C8-DD-EA	-65
2025-05-13 13:45:44	RS15	2C:CF:67:C8:DD:AB	2C-CF-67-C8-DD-AB	-54
2025-05-13 13:45:46	RS15	2C:CF:67:C8:DD:EA	2C-CF-67-C8-DD-EA	-61
2025-05-13 13:45:46	RS15	2C:CF:67:C8:DD:AB	2C-CF-67-C8-DD-AB	-55
2025-05-13 13:45:46	RS15	2C:CF:67:8C:3F:46	2C-CF-67-8C-3F-46	-64
2025-05-13 13:45:47	RS15	2C:CF:67:C8:DD:EA	2C-CF-67-C8-DD-EA	-67
2025-05-13 13:45:47	RS15	2C:CF:67:C8:DD:AB	2C-CF-67-C8-DD-AB	-54
2025-05-13 13:45:48	RS15	2C:CF:67:C8:DD:EA	2C-CF-67-C8-DD-EA	-63
2025-05-13 13:45:48	RS15	2C:CF:67:C8:DD:AB	2C-CF-67-C8-DD-AB	-54
2025-05-13 13:45:48	RS15	2C:CF:67:8C:3F:46	2C-CF-67-8C-3F-46	-68
2025-05-13 13:45:50	RS15	2C:CF:67:C8:DD:AB	2C-CF-67-C8-DD-AB	-56
2025-05-13 13:45:51	RS15	2C:CF:67:C8:DD:D0	2C-CF-67-C8-DD-D0	-54
2025-05-13 13:45:51	RS15	2C:CF:67:C8:DD:AB	2C-CF-67-C8-DD-AB	-71
2025-05-13 13:45:51	RS15	2C:CF:67:8C:3F:46	2C-CF-67-8C-3F-46	-61
2025-05-13 13:45:52	RS15	2C:CF:67:C8:DD:D0	2C-CF-67-C8-DD-D0	-59
2025-05-13 13:45:52	RS15	2C:CF:67:C8:DD:AB	2C-CF-67-C8-DD-AB	-72
2025-05-13 13:45:52	RS15	2C:CF:67:8C:3F:46	2C-CF-67-8C-3F-46	-60
2025-05-13 13:45:53	RS15	2C:CF:67:C8:DD:AB	2C-CF-67-C8-DD-AB	-57
2025-05-13 13:45:54	RS15	2C:CF:67:C8:DD:D0	2C-CF-67-C8-DD-D0	-55
