Timestamp	Reference Point	Device Address	Device Name	RSSI
2025-05-13 13:40:02	RS7	2C:CF:67:C8:DD:AB	2C-CF-67-C8-DD-AB	-58
2025-05-13 13:40:03	RS7	2C:CF:67:C8:DD:EA	2C-CF-67-C8-DD-EA	-68
2025-05-13 13:40:04	RS7	2C:CF:67:C8:DD:AB	2C-CF-67-C8-DD-AB	-64
2025-05-13 13:40:04	RS7	2C:CF:67:8C:3F:46	2C-CF-67-8C-3F-46	-77
2025-05-13 13:40:04	RS7	2C:CF:67:C8:DD:D0	2C-CF-67-C8-DD-D0	-60
2025-05-13 13:40:05	RS7	2C:CF:67:C8:DD:EA	2C-CF-67-C8-DD-EA	-72
2025-05-13 13:40:05	RS7	2C:CF:67:C8:DD:AB	2C-CF-67-C8-DD-AB	-68
2025-05-13 13:40:06	RS7	2C:CF:67:C8:DD:D0	2C-CF-67-C8-DD-D0	-61
2025-05-13 13:40:06	RS7	2C:CF:67:C8:DD:EA	2C-CF-67-C8-DD-EA	-71
2025-05-13 13:40:06	RS7	2C:CF:67:C8:DD:AB	2C-CF-67-C8-DD-AB	-59
2025-05-13 13:40:06	RS7	2C:CF:67:8C:3F:46	2C-CF-67-8C-3F-46	-66
2025-05-13 13:40:07	RS7	2C:CF:67:C8:DD:D0	2C-CF-67-C8-DD-D0	-62
2025-05-13 13:40:07	RS7	2C:CF:67:C8:DD:EA	2C-CF-67-C8-DD-EA	-82
2025-05-13 13:40:07	RS7	2C:CF:67:C8:DD:AB	2C-CF-67-C8-DD-AB	-62
2025-05-13 13:40:07	RS7	2C:CF:67:8C:3F:46	2C-CF-67-8C-3F-46	-73
2025-05-13 13:40:08	RS7	2C:CF:67:C8:DD:D0	2C-CF-67-C8-DD-D0	-62
2025-05-13 13:40:09	RS7	2C:CF:67:C8:DD:AB	2C-CF-67-C8-DD-AB	-60
2025-05-13 13:40:09	RS7	2C:CF:67:8C:3F:46	2C-CF-67-8C-3F-46	-65
2025-05-13 13:40:10	RS7	2C:CF:67:C8:DD:D0	2C-CF-67-C8-DD-D0	-62
2025-05-13 13:40:10	RS7	2C:CF:67:C8:DD:EA	2C-CF-67-C8-DD-EA	-69
2025-05-13 13:40:10	RS7	2C:CF:67:C8:DD:AB	2C-CF-67-C8-DD-AB	-70
2025-05-13 13:40:10	RS7	2C:CF:67:8C:3F:46	2C-CF-67-8C-3F-46	-73
2025-05-13 13:40:11	RS7	2C:CF:67:C8:DD:D0	2C-CF-67-C8-DD-D0	-66
2025-05-13 13:40:11	RS7	2C:CF:67:C8:DD:EA	2C-CF-67-C8-DD-EA	-67
2025-05-13 13:40:11	RS7	2C:CF:67:8C:3F:46	2C-CF-67-8C-3F-46	-70
2025-05-13 13:40:12	RS7	2C:CF:67:C8:DD:D0	2C-CF-67-C8-DD-D0	-65
2025-05-13 13:40:12	RS7	2C:CF:67:C8:DD:EA	2C-CF-67-C8-DD-EA	-72
2025-05-13 13:40:12	RS7	2C:CF:67:C8:DD:AB	2C-CF-67-C8-DD-AB	-61
2025-05-13 13:40:13	RS7	2C:CF:67:8C:3F:46	2C-CF-67-8C-3F-46	-69
2025-05-13 13:40:13	RS7	2C:CF:67:C8:DD:D0	2C-CF-67-C8-DD-D0	-67
2025-05-13 13:40:14	RS7	2C:CF:67:C8:DD:EA	2C-CF-67-C8-DD-EA	-76
2025-05-13 13:40:14	RS7	2C:CF:67:C8:DD:AB	2C-CF-67-C8-DD-AB	-65
2025-05-13 13:40:15	RS7	2C:CF:67:C8:DD:D0	2C-CF-67-C8-DD-D0	-67
2025-05-13 13:40:15	RS7	2C:CF:67:C8:DD:EA	2C-CF-67-C8-DD-EA	-71
2025-05-13 13:40:15	RS7	2C:CF:67:8C:3F:46	2C-CF-67-8C-3F-46	-67
2025-05-13 13:40:16	RS7	2C:CF:67:C8:DD:AB	2C-CF-67-C8-DD-AB	-61
2025-05-13 13:40:16	RS7	2C:CF:67:8C:3F:46	2C-CF-67-8C-3F-46	-66
2025-05-13 13:40:18	RS7	2C:CF:67:C8:DD:EA	2C-CF-67-C8-DD-EA	-68
2025-05-13 13:40:18	RS7	2C:CF:67:C8:DD:AB	2C-CF-67-C8-DD-AB	-65
2025-05-13 13:40:18	RS7	2C:CF:67:8C:3F:46	2C-CF-67-8C-3F-46	-71
2025-05-13 13:40:19	RS7	2C:CF:67:C8:DD:D0	2C-CF-67-C8-DD-D0	-66
2025-05-13 13:40:19	RS7	2C:CF:67:C8:DD:EA	2C-CF-67-C8-DD-EA	-69
2025-05-13 13:40:19	RS7	2C:CF:67:C8:DD:AB	2C-CF-67-C8-DD-AB	-62
2025-05-13 13:40:19	RS7	2C:CF:67:8C:3F:46	2C-CF-67-8C-3F-46	-69
2025-05-13 13:40:20	RS7	2C:CF:67:C8:DD:D0	2C-CF-67-C8-DD-D0	-62
2025-05-13 13:40:20	RS7	2C:CF:67:C8:DD:EA	2C-CF-67-C8-DD-EA	-67
2025-05-13 13:40:20	RS7	2C:CF:67:C8:DD:AB	2C-CF-67-C8-DD-AB	-62
2025-05-13 13:40:20	RS7	2C:CF:67:8C:3F:46	2C-CF-67-8C-3F-46	-75
2025-05-13 13:40:21	RS7	2C:CF:67:C8:DD:D0	2C-CF-67-C8-DD-D0	-64
2025-05-13 13:40:21	RS7	2C:CF:67:C8:DD:EA	2C-CF-67-C8-DD-EA	-69
2025-05-13 13:40:21	RS7	2C:CF:67:C8:DD:AB	2C-CF-67-C8-DD-AB	-65
2025-05-13 13:40:22	RS7	2C:CF:67:C8:DD:D0	2C-CF-67-C8-DD-D0	-71
2025-05-13 13:40:23	RS7	2C:CF:67:C8:DD:EA	2C-CF-67-C8-DD-EA	-76
2025-05-13 13:40:23	RS7	2C:CF:67:C8:DD:AB	2C-CF-67-C8-DD-AB	-64
2025-05-13 13:40:23	RS7	2C:CF:67:8C:3F:46	2C-CF-67-8C-3F-46	-66
2025-05-13 13:40:24	RS7	2C:CF:67:C8:DD:D0	2C-CF-67-C8-DD-D0	-70
2025-05-13 13:40:24	RS7	2C:CF:67:C8:DD:AB	2C-CF-67-C8-DD-AB	-60
2025-05-13 13:40:25	RS7	2C:CF:67:C8:DD:D0	2C-CF-67-C8-DD-D0	-74
2025-05-13 13:40:25	RS7	2C:CF:67:C8:DD:AB	2C-CF-67-C8-DD-AB	-65
2025-05-13 13:40:25	RS7	2C:CF:67:8C:3F:46	2C-CF-67-8C-3F-46	-73
2025-05-13 13:40:26	RS7	2C:CF:67:C8:DD:D0	2C-CF-67-C8-DD-D0	-70
2025-05-13 13:40:27	RS7	2C:CF:67:C8:DD:AB	2C-CF-67-C8-DD-AB	-62
2025-05-13 13:40:27	RS7	2C:CF:67:8C:3F:46	2C-CF-67-8C-3F-46	-64
2025-05-13 13:40:28	RS7	2C:CF:67:C8:DD:EA	2C-CF-67-C8-DD-EA	-61
2025-05-13 13:40:29	RS7	2C:CF:67:C8:DD:D0	2C-CF-67-C8-DD-D0	-71
2025-05-13 13:40:29	RS7	2C:CF:67:C8:DD:AB	2C-CF-67-C8-DD-AB	-71
2025-05-13 13:40:30	RS7	2C:CF:67:C8:DD:EA	2C-CF-67-C8-DD-EA	-62
2025-05-13 13:40:30	RS7	2C:CF:67:C8:DD:AB	2C-CF-67-C8-DD-AB	-61
2025-05-13 13:40:31	RS7	2C:CF:67:8C:3F:46	2C-CF-67-8C-3F-46	-65
2025-05-13 13:40:32	RS7	2C:CF:67:C8:DD:EA	2C-CF-67-C8-DD-EA	-61
